Row,Id,Score,Age,Tenure,Balance,Salary,Surname,Nationality,Gender,Products,Card,Active,Churn
2240,15648577,493,1.4913616938342726,3,0.0,176570.28,Pickering,France,Female,1,1,1,1
2241,15670345,785,1.5185139398778875,6,127211.45,191961.83,Mazzi,Germany,Female,1,0,0,0
2242,15633112,681,1.6232492903979006,3,118199.97,9452.88,Madukaego,Germany,Male,2,1,0,1
2243,15714397,621,1.4771212547196624,2,101014.08,165257.31,Trentino,Germany,Female,2,1,1,0
2244,15780038,756,1.5797835966168101,6,119208.85,169763.89,Paterson,Spain,Male,1,1,0,1
2245,15756305,515,1.8195439355418688,6,0.0,160663.11,Marchesi,France,Female,2,1,1,0
2246,15578799,625,1.7634279935629373,10,53772.73,192072.1,Anayolisa,France,Female,1,1,1,1
2247,15800326,717,1.591064607026499,6,0.0,93275.61,Poole,Spain,Female,2,1,0,0
2248,15785485,595,1.6127838567197355,2,138878.81,112269.67,Zhou,Germany,Female,1,0,1,0
2249,15783958,539,1.568201724066995,1,130922.81,2186.83,Bates,Spain,Female,2,0,0,0
2250,15727546,762,1.5440680443502757,9,0.0,43075.7,Olejuru,France,Male,2,1,1,0
2251,15739576,706,1.3010299956639813,8,0.0,12368.11,Bustard,Spain,Male,2,1,1,0
2252,15631333,677,1.3979400086720377,8,130866.19,42410.21,Wade,Spain,Female,1,1,0,0
2253,15604782,733,1.5185139398778875,7,187257.94,190430.81,Tan,Germany,Female,1,0,1,0
2254,15589643,684,1.6127838567197355,7,0.0,138394.37,Ngozichukwuka,Spain,Female,1,1,1,0
2255,15585533,679,1.5563025007672873,6,147733.64,172501.38,Calabrese,France,Male,1,0,1,0
2256,15681506,478,1.6334684555795864,1,0.0,197916.43,Lane,Spain,Male,2,1,1,0
2257,15630551,696,1.5185139398778875,2,163139.27,7035.36,Forbes,France,Male,1,1,1,0
2258,15698349,686,1.5440680443502757,4,0.0,159676.55,Davy,Spain,Female,2,1,1,0
2259,15776631,466,1.5563025007672873,5,119540.15,80603.99,Ma,France,Female,1,0,1,0
2260,15762216,686,1.6127838567197355,4,129553.76,187599.8,Barrera,France,Female,2,1,0,0
2261,15623927,576,1.7403626894942439,9,0.0,94450.97,Alexander,France,Male,2,1,1,0
2262,15681402,763,1.7853298350107671,1,66101.89,143981.27,Ngozichukwuka,Germany,Female,1,1,1,0
2263,15586264,572,1.6334684555795864,2,140431.98,26450.57,Murray,France,Male,1,1,0,1
2264,15594685,757,1.6901960800285136,2,0.0,164482.92,Hall,France,Female,2,0,0,0
2265,15812945,582,1.462397997898956,0,0.0,84012.81,Padovesi,France,Female,1,1,1,0
2266,15734628,623,1.5440680443502757,5,0.0,101192.08,Lysaght,France,Female,2,1,0,0
2267,15629323,617,1.568201724066995,4,116471.43,175324.74,Kelechi,Germany,Female,2,1,0,1
2268,15666823,425,1.591064607026499,4,0.0,197226.32,Nebechi,France,Male,2,1,0,0
2269,15777553,659,1.7481880270062005,9,123785.24,99504.03,Hanson,France,Female,1,1,0,1
2270,15613097,605,1.5185139398778875,4,0.0,83700.66,Kao,France,Female,2,0,1,0
2271,15622217,538,1.5797835966168101,8,88758.95,28226.15,Tu,France,Female,2,0,0,1
2272,15703588,665,1.3979400086720377,5,153611.83,35321.65,Palerma,Germany,Male,2,1,0,0
2273,15570835,491,1.7558748556724915,4,112044.72,41229.73,Fallaci,Germany,Female,1,1,1,1
2274,15679299,726,1.4313637641589874,7,123826.07,78970.58,Shen,Spain,Female,1,0,1,0
2275,15808044,580,1.8129133566428555,9,106804.26,107890.69,Ts'ui,France,Female,3,1,0,1
2276,15579208,550,1.6812412373755872,6,0.0,191870.28,Chikezie,France,Female,2,1,1,0
2277,15684951,542,1.7708520116421442,2,68892.77,7905.06,He,France,Female,2,1,0,1
2278,15667620,732,1.6334684555795864,6,0.0,65731.53,Dreyer,France,Female,2,1,0,0
2279,15582960,473,1.5185139398778875,5,125827.43,145698.73,Short,France,Female,1,0,1,0
2280,15590730,745,1.5314789170422551,9,0.0,50046.25,Hunt,Spain,Male,2,1,0,0
2281,15763747,732,1.5563025007672873,7,0.0,60830.24,Ricci,France,Male,2,1,1,0
2282,15778320,848,1.6020599913279623,5,148495.64,158853.98,Teng,Germany,Female,1,0,0,0
2283,15642787,572,1.568201724066995,1,133043.66,111243.09,Ijendu,France,Male,1,0,0,0
2284,15624633,702,1.6532125137753437,9,74989.58,171014.69,Kibby,France,Male,1,1,1,0
2285,15766765,664,1.591064607026499,7,60263.23,170835.32,Obiuto,Germany,Male,1,1,0,0
2286,15783615,630,1.6989700043360187,3,129370.91,47775.34,Ramos,Germany,Male,4,1,1,1
2287,15640161,618,1.6434526764861874,5,157955.83,139297.71,Calabrese,Germany,Male,2,0,0,0
2288,15619889,556,1.414973347970818,4,0.0,195167.38,Vasin,France,Male,1,1,0,0
2289,15579166,619,1.4771212547196624,7,70729.17,160948.87,Munro,France,Female,1,1,1,0
2290,15789097,644,1.6812412373755872,8,0.0,44965.54,Keeley,France,Male,2,0,1,1
2291,15674880,658,1.6989700043360187,2,0.0,52137.73,Archer,Spain,Male,2,1,0,0
2292,15778157,598,1.4313637641589874,8,90721.52,109296.18,Murray,Spain,Male,2,1,0,0
2293,15779064,677,1.4313637641589874,2,0.0,20092.89,Chidiegwu,France,Male,2,1,1,0
2294,15801265,689,1.6532125137753437,0,57784.22,197804.0,Tang,Spain,Female,1,1,0,1
2295,15589204,591,1.5185139398778875,9,131765.72,118782.06,Farrar,France,Male,1,1,0,0
2296,15664543,699,1.6020599913279623,7,0.0,152876.13,Shaw,France,Male,1,0,1,1
2297,15582714,749,1.6720978579357175,9,110022.74,135655.29,Napolitani,Germany,Male,1,0,1,1
2298,15797595,709,1.6020599913279623,9,131569.63,103970.58,Greenhalgh,France,Female,1,1,1,0
2299,15614034,607,1.7853298350107671,2,164523.5,35786.76,Martin,Germany,Male,2,1,1,0
2300,15763171,650,1.3979400086720377,2,114330.95,25325.07,Hu,Germany,Female,1,1,1,0
2301,15647266,651,1.6532125137753437,10,135923.16,18732.84,Y?an,Spain,Female,1,1,0,0
2302,15757577,676,1.7853298350107671,8,0.0,118522.73,Odili,France,Female,2,1,1,0
2303,15736656,723,1.6901960800285136,4,0.0,89972.25,H?,France,Female,2,0,1,0
2304,15635078,714,1.6532125137753437,0,124693.48,187194.15,Chiemela,Spain,Male,1,0,1,0
2305,15680141,759,1.5440680443502757,7,147936.42,106785.7,Yuan,Spain,Female,1,1,1,0
2306,15576945,582,1.462397997898956,0,0.0,142516.35,Clements,France,Male,1,1,0,0
2307,15602034,697,1.5314789170422551,2,126558.92,73334.43,Kolesnikov,France,Female,1,1,0,0
2308,15732020,610,1.7558748556724915,6,106938.11,186612.47,Rutherford,Germany,Male,2,0,1,0
2309,15611029,488,1.5185139398778875,4,140002.35,123613.81,Hsiung,Germany,Female,1,1,0,0
2310,15621210,599,1.662757831681574,9,123444.72,31368.08,Angelo,Germany,Male,1,1,1,1
2311,15569222,781,1.505149978319906,6,147107.91,40066.95,Mendes,France,Male,1,1,1,0
2312,15664639,645,1.2787536009528289,9,128514.84,175969.19,McGregor,France,Male,1,0,0,0
2313,15724223,545,1.7403626894942439,5,0.0,10034.77,Bronner,France,Female,1,0,0,1
2314,15644621,597,1.6020599913279623,9,106756.01,151167.94,Mironova,Germany,Female,2,1,0,0
2315,15756056,561,1.4471580313422192,3,0.0,191387.76,Ku,Spain,Female,2,1,0,0
2316,15700353,662,1.568201724066995,6,0.0,51229.17,Evans,France,Female,2,1,0,0
2317,15624388,649,1.6989700043360187,5,155393.32,87351.42,Henderson,Germany,Female,1,1,1,1
2318,15627212,630,1.5563025007672873,2,110414.48,48984.95,Smith,France,Female,1,1,1,0
2319,15648005,672,1.5185139398778875,2,0.0,182738.0,Russell,Spain,Male,2,1,1,0
2320,15681446,636,1.568201724066995,9,157098.52,153535.27,Sun,Germany,Female,1,1,1,0
2321,15775888,593,1.5797835966168101,5,85626.6,125079.65,McDonald,Germany,Female,1,1,1,0
2322,15749019,545,1.6532125137753437,6,93796.42,162321.26,Wong,Germany,Male,2,1,1,0
2323,15709928,567,1.6127838567197355,1,0.0,3414.72,Niu,Spain,Female,2,1,0,0
2324,15784676,583,1.7075701760979363,6,125268.03,165082.25,Fanucci,France,Male,2,1,0,0
2325,15748116,681,1.462397997898956,2,148143.84,52021.39,Zetticci,France,Female,1,1,1,0
2326,15612193,762,1.462397997898956,10,115545.33,148256.43,Hsia,Spain,Male,2,1,0,0
2327,15762984,648,1.5440680443502757,7,0.0,122899.01,McIntosh,Spain,Male,2,0,0,0
2328,15613713,644,1.4771212547196624,5,44928.88,10771.46,Kozlova,France,Male,1,1,1,0
2329,15664204,706,1.462397997898956,2,0.0,18255.51,Meany,Spain,Male,2,1,1,0
2330,15639415,850,1.5440680443502757,3,162442.35,183566.78,Thompson,France,Male,1,1,0,0
2331,15806332,484,1.591064607026499,5,0.0,175224.12,Le Gallienne,Spain,Female,2,1,1,0
2332,15614929,508,1.4471580313422192,0,96213.82,147913.56,Cheng,Germany,Male,2,1,0,0
2333,15695492,439,1.462397997898956,6,156569.43,180598.66,P'eng,France,Female,1,1,0,0
2334,15635972,484,1.5563025007672873,8,0.0,186136.48,Lloyd,Spain,Male,2,1,0,0
2335,15616380,803,1.568201724066995,1,0.0,7455.2,Wheeler,Spain,Female,2,0,0,0
2336,15581440,724,1.6812412373755872,6,110463.25,80552.11,Christie,Germany,Female,2,1,1,1
2337,15654390,640,1.5185139398778875,7,154575.76,25722.28,He,France,Male,1,1,0,1
2338,15660688,701,1.5440680443502757,9,0.0,170996.86,King,Spain,Female,2,0,0,0
2339,15806307,537,1.568201724066995,3,0.0,20603.32,Favors,France,Male,2,1,1,0
2340,15647975,651,1.414973347970818,5,147037.32,141763.26,Vida,Germany,Male,1,0,0,0
2341,15595728,523,1.6127838567197355,0,119276.31,122284.38,Thomas,Germany,Male,1,0,0,1
2342,15735388,717,1.3979400086720377,7,108664.85,190011.85,Wayn,France,Female,2,1,0,0
2343,15788535,593,1.6434526764861874,5,0.0,128046.98,Tan,Spain,Male,1,1,0,0
2344,15765902,706,1.5797835966168101,5,163034.82,135662.17,Gibson,Germany,Male,2,1,1,0
2345,15642345,714,1.6901960800285136,4,93059.34,7571.51,Y?,Germany,Female,1,1,0,1
2346,15641250,794,1.5797835966168101,9,179581.31,23596.24,Calabresi,Spain,Male,1,1,0,0
2347,15706163,518,1.662757831681574,4,113625.93,92727.42,Enyinnaya,Germany,Male,1,0,0,1
2348,15746708,589,1.7403626894942439,7,119961.48,65156.83,Ritchie,Germany,Male,1,1,0,1
2349,15775203,824,1.6532125137753437,3,129209.48,60151.77,Chia,France,Male,1,0,0,0
2350,15787907,719,1.6232492903979006,5,137227.04,149097.38,Wang,Germany,Female,3,1,0,1
2351,15646764,617,1.7634279935629373,3,119024.75,35199.24,Lorenzo,Germany,Female,2,1,0,1
2352,15678284,651,1.5440680443502757,7,74623.5,129451.29,Pai,France,Male,3,1,0,1
2353,15726791,637,1.6532125137753437,2,157929.45,145134.49,Nuttall,Spain,Female,1,1,1,1
2354,15813144,554,1.414973347970818,7,92606.86,192709.69,Osborne,France,Female,2,1,0,0
2355,15669342,731,1.5440680443502757,2,127862.93,139083.7,Ferri,Germany,Male,2,1,0,0
2356,15710366,569,1.6232492903979006,1,0.0,83629.6,Hamilton,Spain,Female,1,1,1,1
2357,15614934,625,1.568201724066995,4,142711.81,35625.41,McEwan,Germany,Female,1,1,0,0
2358,15588701,592,1.5797835966168101,4,0.0,35338.96,Lai,France,Female,2,1,0,0
2359,15665438,669,1.6334684555795864,1,163159.85,15602.8,Hs?,France,Male,1,0,1,0
2360,15644896,663,1.505149978319906,3,108586.86,182355.21,Thompson,Germany,Male,1,1,1,0
2361,15670205,518,1.6127838567197355,5,110624.99,89327.67,Boyd,Germany,Female,1,1,0,0
2362,15635776,686,1.6334684555795864,5,154846.24,151903.6,Trevisani,Germany,Female,2,1,1,0
2363,15791053,709,1.6532125137753437,4,122917.71,11.58,Lucciano,Germany,Male,1,1,1,1
2364,15644005,571,1.5185139398778875,9,0.0,77519.62,Holman,France,Female,2,0,1,0
2365,15796343,707,1.4913616938342726,2,82787.93,91423.69,Bazhenov,France,Female,2,0,0,0
2366,15751057,701,1.505149978319906,5,102500.34,106287.77,Douglas,Germany,Male,1,0,0,0
2367,15623430,672,1.5314789170422551,9,0.0,161800.77,Hill,France,Male,2,1,0,0
2368,15682600,620,1.591064607026499,9,159492.79,80582.34,Lo,Germany,Male,1,1,0,1
2369,15769312,557,1.6812412373755872,10,0.0,185094.48,Forbes,Spain,Male,2,1,1,0
2370,15708212,648,1.7323937598229686,7,118241.02,172586.89,Lin,Spain,Female,1,1,0,1
2371,15650258,479,1.5440680443502757,2,113090.4,195649.79,Sinclair,France,Female,1,1,0,0
2372,15604345,730,1.3424226808222062,9,65763.57,145792.01,Kemp,France,Female,1,1,1,0
2373,15578297,737,1.6334684555795864,1,125537.38,138510.01,Ebelegbulam,Germany,Female,1,1,0,1
2374,15671789,616,1.4913616938342726,3,94263.91,168895.06,Woods,France,Male,2,1,0,0
2375,15726186,639,1.462397997898956,4,133434.57,97983.44,Genovese,Spain,Male,2,1,0,0
2376,15764618,815,1.591064607026499,6,0.0,85167.88,Tseng,Spain,Female,1,1,1,0
2377,15730738,786,1.4913616938342726,9,0.0,18210.36,Chiang,Spain,Male,2,1,1,0
2378,15637650,549,1.6989700043360187,9,94748.76,13608.18,Williams,France,Male,2,0,1,0
2379,15606267,622,1.5797835966168101,4,98640.74,110457.99,Wilson,France,Female,1,1,1,0
2380,15625904,624,1.414973347970818,9,74681.9,31231.35,Wang,France,Male,2,0,0,0
2381,15654463,841,1.5314789170422551,4,0.0,141582.66,Moore,France,Male,2,1,0,0
2382,15774151,614,1.6127838567197355,7,179915.85,14666.35,Iadanza,Spain,Female,1,0,0,1
2383,15693259,676,1.4771212547196624,1,128207.23,55400.17,Wallace,France,Male,1,1,1,0
2384,15642468,697,1.6232492903979006,9,132739.26,174667.65,Clark,France,Male,2,0,0,0
2385,15758531,732,1.6020599913279623,10,0.0,154189.08,Y?,France,Female,2,1,0,0
2386,15728352,623,1.4313637641589874,4,120509.81,142170.44,Yermakov,France,Male,1,0,0,0
2387,15637240,541,1.662757831681574,4,124547.13,94499.06,Wei,France,Male,2,1,0,0
2388,15595588,773,1.591064607026499,4,0.0,182081.45,Chukwunonso,Spain,Female,2,0,1,0
2389,15778395,762,1.5314789170422551,4,88815.56,68562.26,McIntyre,Germany,Male,2,1,0,1
2390,15711825,655,1.5440680443502757,1,82231.51,88798.02,Ts'ai,Spain,Female,2,1,0,0
2391,15599251,602,1.505149978319906,7,184715.86,113781.99,Chung,Germany,Male,2,1,0,0
2392,15570004,850,1.4913616938342726,3,0.0,121866.87,Tsou,France,Male,2,1,0,0
2393,15656912,649,1.7075701760979363,4,0.0,150390.57,Aitken,Spain,Male,1,1,1,0
2394,15657342,850,1.4471580313422192,4,147972.19,60708.72,Dawson,Germany,Male,1,1,0,1
2395,15716284,543,1.6334684555795864,9,0.0,78858.07,Ward,France,Male,2,1,1,0
2396,15672374,672,1.7160033436347992,8,170008.84,56407.42,Pai,France,Male,1,0,0,1
2397,15732476,600,1.4313637641589874,3,0.0,125698.97,Ifeanyichukwu,France,Female,2,0,1,0
2398,15747724,671,1.5314789170422551,10,0.0,23235.38,Briggs,Spain,Female,1,1,0,0
2399,15633877,706,1.6232492903979006,8,95386.82,75732.25,Morrison,Spain,Female,1,1,1,0
2400,15672516,541,1.7075701760979363,7,90373.28,179861.79,Wall,Germany,Male,2,1,0,0
2401,15607827,711,1.5314789170422551,4,133467.77,42976.64,Nebechukwu,Germany,Male,2,1,1,0
2402,15751336,630,1.4771212547196624,3,0.0,10486.69,Yao,Spain,Male,2,0,1,0
2403,15646539,531,1.4913616938342726,3,96288.26,56794.73,Liao,France,Male,1,1,0,0
2404,15756901,641,1.414973347970818,4,91547.84,28157.34,Ch'ang,France,Female,2,0,1,0
2405,15809286,631,1.568201724066995,8,138292.64,152422.91,Burke,Germany,Male,2,0,0,1
2406,15759021,685,1.5440680443502757,9,0.0,167033.83,Kay,France,Male,1,1,0,0
2407,15725039,702,1.505149978319906,8,71667.74,126082.18,McIntyre,Spain,Male,1,1,1,0
2408,15579130,708,1.6334684555795864,0,118994.84,181499.77,Chidiegwu,Germany,Female,1,1,0,1
2409,15754112,653,1.7403626894942439,7,0.0,41967.03,Musgrove,Spain,Male,2,1,1,0
2410,15735522,654,1.568201724066995,2,145610.07,186300.59,Boulger,Germany,Male,2,0,0,0
2411,15613326,596,1.5185139398778875,1,138162.81,85412.54,Gow,France,Female,1,1,0,0
2412,15739502,549,1.4913616938342726,9,135020.21,23343.18,Amaechi,Germany,Female,2,1,1,0
2413,15670914,754,1.5797835966168101,2,0.0,180698.32,Robe,France,Male,2,1,0,0
2414,15604073,815,1.3979400086720377,8,135161.67,136071.05,Bibi,Germany,Female,1,1,1,0
2415,15806027,556,1.7160033436347992,9,0.0,175149.2,Niu,France,Female,1,1,0,1
2416,15574886,706,1.505149978319906,6,94486.47,146949.74,Palerma,France,Male,1,1,1,0
2417,15707120,850,1.662757831681574,9,117640.39,88920.68,Cocci,France,Male,1,1,0,0
2418,15800845,732,1.5185139398778875,8,111379.55,45098.62,Artemieva,Spain,Female,1,1,1,0
2419,15603914,614,1.6020599913279623,6,0.0,20339.79,Arcuri,France,Male,1,1,1,1
2420,15722765,580,1.7558748556724915,0,136820.99,108528.74,Owen,Spain,Female,1,0,1,0
2421,15783305,593,1.662757831681574,7,98752.51,145560.38,Franklin,France,Female,1,1,0,0
2422,15574842,653,1.3979400086720377,2,158266.42,199357.24,Lorenzo,Germany,Female,3,1,1,0
2423,15607837,746,1.462397997898956,4,105599.67,43106.17,Muriel,France,Female,1,1,1,0
2424,15714877,662,1.462397997898956,10,0.0,137508.31,MacDevitt,France,Female,2,1,0,0
2425,15782941,573,1.4913616938342726,2,0.0,91957.39,Chijindum,France,Male,2,1,1,0
2426,15630167,684,1.591064607026499,4,139723.9,120612.11,Gibson,Spain,Female,1,1,1,0
2427,15759038,793,1.6127838567197355,3,141806.46,102921.17,Whitehead,France,Female,1,1,0,0
2428,15661821,798,1.6901960800285136,5,132571.67,31686.33,Johnstone,Germany,Female,1,1,1,1
2429,15728006,524,1.6020599913279623,2,180516.9,180002.42,Endrizzi,France,Male,1,1,0,0
2430,15712176,816,1.4913616938342726,8,0.0,28407.4,Burke,France,Male,2,1,1,0
2431,15689351,742,1.6127838567197355,4,92805.72,73743.95,Johnson,Germany,Female,1,0,1,1
2432,15782247,540,1.3424226808222062,4,0.0,186233.26,Yeh,France,Male,3,1,1,1
2433,15769064,537,1.591064607026499,3,135309.36,31728.86,Marshall,Germany,Male,1,1,0,1
2434,15718153,759,1.8692317197309762,6,128917.84,48244.64,Kao,Spain,Female,1,1,1,0
2435,15613189,774,1.7160033436347992,2,56580.93,113266.28,Browne,France,Female,1,1,0,1
2436,15661734,608,1.6232492903979006,8,131390.75,71178.09,Taylor,Germany,Male,2,1,0,0
2437,15592645,704,1.568201724066995,4,0.0,25684.93,Gibbons,Spain,Male,2,0,0,0
2438,15768387,581,1.6127838567197355,8,0.0,29737.14,Nott,France,Male,2,0,0,0
2439,15792525,628,1.7853298350107671,1,97361.66,149922.38,Lei,Germany,Female,1,1,1,1
2440,15586976,566,1.6232492903979006,6,0.0,180702.12,Alexeeva,France,Female,1,1,0,1
2441,15790659,701,1.7708520116421442,7,0.0,27597.59,Sheets,Spain,Male,2,0,1,0
2442,15691446,735,1.462397997898956,10,0.0,95025.27,Tokaryev,Spain,Male,2,1,1,0
2443,15772632,680,1.5314789170422551,1,0.0,167035.07,Ts'ui,France,Female,2,1,0,0
2444,15706587,560,1.7558748556724915,0,0.0,116781.71,Johnston,France,Male,2,0,1,0
2445,15572461,663,1.462397997898956,4,102714.65,21170.81,Kung,Germany,Female,2,0,0,0
2446,15654409,665,1.5314789170422551,5,67816.72,29641.58,Unwin,France,Female,1,1,1,0
2447,15568025,758,1.7075701760979363,8,81710.46,116520.07,Hsueh,France,Male,1,1,1,0
2448,15715769,621,1.414973347970818,2,75237.54,44220.4,Hao,France,Male,1,0,1,0
2449,15667458,764,1.4471580313422192,10,124023.18,166188.28,L?,Germany,Male,1,1,0,0
2450,15567980,537,1.662757831681574,5,100727.5,140857.76,Frater,Germany,Female,1,0,1,1
2451,15679294,589,1.662757831681574,10,107238.85,37024.28,Brennan,France,Female,2,1,0,0
2452,15606507,555,1.380211241711606,5,0.0,27513.47,Pisani,France,Male,2,1,0,0
2453,15578825,734,1.462397997898956,0,139994.66,17744.72,Golubev,France,Female,1,1,0,0
2454,15619935,783,1.7708520116421442,9,126224.87,4423.63,Vanmeter,Spain,Female,1,1,1,0
2455,15636089,678,1.7075701760979363,1,145751.03,109718.44,Hs?,Germany,Female,1,0,0,1
2456,15727490,661,1.6720978579357175,5,0.0,107243.31,Scott,France,Male,1,0,1,1
2457,15591766,607,1.3979400086720377,4,121166.89,115288.24,Crawford,Spain,Female,1,0,1,0
2458,15641629,537,1.5797835966168101,1,0.0,41233.97,P'eng,Spain,Female,2,0,1,0
2459,15813303,513,1.9444826721501687,10,0.0,52952.24,Rearick,Spain,Male,2,1,1,0
2460,15756920,576,1.7993405494535817,9,70655.48,78955.8,Genovesi,France,Male,1,0,0,1
2461,15726403,660,1.6127838567197355,1,129901.21,26025.6,Glenny,Germany,Male,1,1,0,1
2462,15592765,637,1.6020599913279623,8,125470.81,174536.17,Marks,France,Male,1,1,1,0
2463,15704442,672,1.724275869600789,9,169406.33,147311.47,Fleming,France,Female,4,1,1,1
2464,15641136,629,1.505149978319906,2,0.0,77965.44,Davison,France,Male,2,0,1,0
2465,15725818,583,1.6020599913279623,4,107041.3,5635.63,Chibuzo,Germany,Male,1,1,1,0
2466,15612071,763,1.505149978319906,10,95153.77,81310.1,Wilson,Spain,Female,1,0,1,0
2467,15719809,516,1.505149978319906,3,145166.09,111421.45,Endrizzi,Germany,Male,2,0,0,0
2468,15716518,617,1.4313637641589874,4,0.0,190269.21,Yuryeva,France,Female,2,0,0,0
2469,15742210,700,1.5797835966168101,9,65962.63,100950.48,Ugochukwu,France,Male,1,1,1,0
2470,15630617,727,1.5563025007672873,6,140418.81,113033.73,Lo Duca,Germany,Male,1,1,1,1
2471,15720838,689,1.4913616938342726,3,139799.63,120663.57,Gallo,Spain,Female,1,0,1,0
2472,15595537,626,1.6901960800285136,9,171787.84,187192.23,Trout,Germany,Male,2,1,0,0
2473,15623196,686,1.5797835966168101,6,149238.97,97825.23,Morley,France,Male,1,1,1,0
2474,15679249,351,1.7558748556724915,4,163146.46,169621.69,Chou,Germany,Female,1,1,0,1
2475,15693199,739,1.568201724066995,8,0.0,191557.1,Shao,France,Female,2,1,0,1
2476,15661219,627,1.505149978319906,10,0.0,103287.62,Trentino,France,Male,2,1,0,0
2477,15617136,451,1.5797835966168101,9,61482.47,167538.66,Mazzanti,Germany,Female,1,1,1,0
2478,15760294,512,1.6127838567197355,8,145150.28,64869.32,Endrizzi,France,Female,1,1,0,1
2479,15652808,774,1.6127838567197355,5,126670.37,102426.06,Monaldo,France,Female,1,1,0,0
2480,15657139,652,1.6020599913279623,8,84390.8,107876.2,Otutodilinna,France,Female,2,0,1,0
2481,15803790,638,1.568201724066995,2,89728.86,37294.88,Allen,Germany,Male,2,1,1,0
2482,15764105,475,1.7558748556724915,1,0.0,89248.99,Milne,France,Female,2,1,0,0
